pose_x,pose_y,pose_z,orientation_x,orientation_y,orientation_z,orientation_w,steering_tire_angle,steering_tire_rotation_rate,acceleration,speed,jerk
-2.337516,-0.423644,0.0,0.0,0.0,-0.071744,0.997423,0.063,0.0,0.605377,4.291698,0.0
-2.271007,-0.436063,0.0,0.0,0.0,-0.067174,0.997741,0.05332,0.0,0.603874,4.320712,0.0
-2.204261,-0.445615,0.0,0.0,0.0,-0.063273,0.997996,0.05332,0.0,0.603874,4.320712,0.0
-2.204261,-0.445615,0.0,0.0,0.0,-0.063273,0.997996,0.050883,0.0,0.608173,4.348581,0.0
-2.175065,-0.45006,0.0,0.0,0.0,-0.061436,0.998111,0.050883,0.0,0.608173,4.348581,0.0
-2.15637,-0.452907,0.0,0.0,0.0,-0.06026,0.998183,0.050883,0.0,0.608173,4.348581,0.0
-2.10833,-0.460221,0.0,0.0,0.0,-0.057237,0.998361,0.043174,0.0,0.606095,4.415276,0.0
-1.999618,-0.475299,0.0,0.0,0.0,-0.051339,0.998681,0.043174,0.0,0.606095,4.415276,0.0
-1.998806,-0.47541,0.0,0.0,0.0,-0.051291,0.998684,0.043174,0.0,0.606095,4.415276,0.0
-1.923627,-0.485438,0.0,0.0,0.0,-0.047785,0.998858,0.039001,0.0,0.605301,4.459698,0.0
-1.873648,-0.491588,0.0,0.0,0.0,-0.044969,0.998988,0.039001,0.0,0.605301,4.459698,0.0
-1.797386,-0.501631,0.0,0.0,0.0,-0.043128,0.99907,0.03461,0.0,0.61396,4.510098,0.0
-1.758538,-0.50582,0.0,0.0,0.0,-0.04119,0.999151,0.034147,0.0,0.605873,4.510174,0.0
-1.67708,-0.512306,0.0,0.0,0.0,-0.039319,0.999227,0.034147,0.0,0.605873,4.510174,0.0
-1.67708,-0.512306,0.0,0.0,0.0,-0.039319,0.999227,0.030557,0.0,0.606174,4.587313,0.0
-1.555671,-0.527487,0.0,0.0,0.0,-0.035617,0.999366,0.030145,0.0,0.606285,4.587384,0.0
-1.533271,-0.529469,0.0,0.0,0.0,-0.034802,0.999394,0.030145,0.0,0.606285,4.587384,0.0
-1.512397,-0.531316,0.0,0.0,0.0,-0.034042,0.99942,0.030145,0.0,0.606285,4.587384,0.0
-1.434849,-0.538367,0.0,0.0,0.0,-0.033167,0.99945,0.030197,0.0,0.607283,4.634119,0.0
-1.296152,-0.546682,0.0,0.0,0.0,-0.030565,0.999533,0.028647,0.0,0.606978,4.680441,0.0
-1.257767,-0.549504,0.0,0.0,0.0,-0.029518,0.999564,0.027063,0.0,0.606344,4.699087,0.0
-1.25606,-0.54963,0.0,0.0,0.0,-0.029472,0.999566,0.027063,0.0,0.606344,4.699087,0.0
-1.171112,-0.555293,0.0,0.0,0.0,-0.027886,0.999611,0.025508,0.0,0.605954,4.73258,0.0
-1.121881,-0.558657,0.0,0.0,0.0,-0.026682,0.999644,0.025508,0.0,0.605954,4.73258,0.0
-1.016177,-0.566644,0.0,0.0,0.0,-0.024855,0.999691,0.022082,0.0,0.607771,4.796728,0.0
-0.993612,-0.56805,0.0,0.0,0.0,-0.024342,0.999704,0.022082,0.0,0.607771,4.796728,0.0
-0.957815,-0.570663,0.0,0.0,0.0,-0.023854,0.999715,0.021783,0.0,0.6144,4.826876,0.0
-0.925882,-0.572485,0.0,0.0,0.0,-0.023171,0.999732,0.021783,0.0,0.6144,4.826876,0.0
-0.904451,-0.573709,0.0,0.0,0.0,-0.022712,0.999742,0.021783,0.0,0.6144,4.826876,0.0
-0.860564,-0.576214,0.0,0.0,0.0,-0.021773,0.999763,0.020643,0.0,0.606092,4.84313,0.0
-0.860564,-0.576214,0.0,0.0,0.0,-0.021773,0.999763,0.019256,0.0,0.609194,4.875016,0.0
-0.770332,-0.583007,0.0,0.0,0.0,-0.020442,0.999791,0.019256,0.0,0.609194,4.875016,0.0
-0.716827,-0.585756,0.0,0.0,0.0,-0.019377,0.999812,0.019256,0.0,0.609194,4.875016,0.0
-0.5297,-0.595749,0.0,0.0,0.0,-0.017119,0.999853,0.016316,0.0,0.606686,4.941367,0.0
-0.497387,-0.597109,0.0,0.0,0.0,-0.016594,0.999862,0.016316,0.0,0.606686,4.941367,0.0
-0.455727,-0.598861,0.0,0.0,0.0,-0.015918,0.999873,0.014137,0.0,0.616454,5.167105,0.0
-0.45241,-0.599001,0.0,0.0,0.0,-0.015864,0.999874,0.014137,0.0,0.616454,5.167105,0.0
-0.366267,-0.601909,0.0,0.0,0.0,-0.015041,0.999887,0.012575,0.0,0.612463,5.167105,0.0
-0.366267,-0.601909,0.0,0.0,0.0,-0.015041,0.999887,0.01053,0.0,0.616454,5.167105,0.0
-0.218762,-0.608255,0.0,0.0,0.0,-0.01346,0.999909,0.01053,0.0,0.616454,5.167105,0.0
-0.076732,-0.614969,0.0,0.0,0.0,-0.012389,0.999923,0.008276,0.0,0.607536,5.167105,0.0
-0.030225,-0.616383,0.0,0.0,0.0,-0.011855,0.99993,0.007165,0.0,0.605009,5.167105,0.0
-0.030225,-0.616383,0.0,0.0,0.0,-0.011855,0.99993,0.013385,0.0,0.604619,5.170117,0.0
0.066273,-0.618185,0.0,0.0,0.0,-0.011341,0.999936,0.013385,0.0,0.604619,5.170117,0.0
0.110002,-0.6194,0.0,0.0,0.0,-0.01091,0.99994,0.013385,0.0,0.604619,5.170117,0.0
0.11329,-0.619491,0.0,0.0,0.0,-0.010877,0.999941,0.012665,0.0,0.603471,5.192626,0.0
0.230678,-0.622266,0.0,0.0,0.0,-0.010337,0.999947,0.012124,0.0,0.606892,5.21386,0.0
0.230678,-0.622266,0.0,0.0,0.0,-0.010337,0.999947,0.011778,0.0,0.602547,5.215011,0.0
0.359073,-0.62461,0.0,0.0,0.0,-0.00986,0.999951,0.011232,0.0,0.602556,5.251163,0.0
0.405473,-0.62568,0.0,0.0,0.0,-0.00955,0.999954,0.011232,0.0,0.602556,5.251163,0.0
0.406309,-0.6257,0.0,0.0,0.0,-0.009545,0.999954,0.011232,0.0,0.602556,5.251163,0.0
0.504162,-0.628003,0.0,0.0,0.0,-0.00892,0.99996,0.010687,0.0,0.603616,5.290328,0.0
0.572842,-0.62952,0.0,0.0,0.0,-0.008468,0.999964,0.010687,0.0,0.603616,5.290328,0.0
0.619241,-0.628888,0.0,0.0,0.0,-0.008021,0.999968,0.009941,0.0,0.605907,5.333756,0.0
0.619241,-0.628888,0.0,0.0,0.0,-0.008021,0.999968,0.009508,0.0,0.611783,5.354158,0.0
0.67278,-0.629986,0.0,0.0,0.0,-0.007619,0.999971,0.009508,0.0,0.611783,5.354158,0.0
0.775878,-0.631743,0.0,0.0,0.0,-0.006786,0.999977,0.008265,0.0,0.605248,5.367558,0.0
0.798443,-0.632156,0.0,0.0,0.0,-0.006609,0.999978,0.008265,0.0,0.605248,5.367558,0.0
0.850271,-0.633106,0.0,0.0,0.0,-0.006204,0.999981,0.00703,0.0,0.6046,5.400711,0.0
0.914976,-0.635452,0.0,0.0,0.0,-0.005676,0.999984,0.006337,0.0,0.604504,5.419014,0.0
0.953749,-0.636057,0.0,0.0,0.0,-0.00538,0.999986,0.006337,0.0,0.604504,5.419014,0.0
1.199729,-0.640321,0.0,0.0,0.0,-0.004339,0.999991,0.004598,0.0,0.604114,5.503187,0.0
1.222419,-0.640575,0.0,0.0,0.0,-0.004206,0.999991,0.004598,0.0,0.604114,5.503187,0.0
1.25901,-0.640984,0.0,0.0,0.0,-0.00399,0.999992,0.004598,0.0,0.604114,5.503187,0.0
1.306601,-0.641517,0.0,0.0,0.0,-0.003709,0.999993,0.004034,0.0,0.604983,5.530674,0.0
1.468597,-0.643928,0.0,0.0,0.0,-0.003317,0.999994,0.003555,0.0,0.603702,5.546494,0.0
1.579757,-0.643291,0.0,0.0,0.0,-0.003407,0.999994,0.00266,0.0,0.606363,5.60199,0.0
1.736729,-0.644391,0.0,0.0,0.0,-0.00316,0.999995,0.002602,0.0,0.604709,5.602044,0.0
1.897041,-0.645834,0.0,0.0,0.0,-0.002942,0.999996,0.000678,0.0,0.603952,5.71133,0.0
1.999009,-0.647876,0.0,0.0,0.0,-0.002825,0.999996,0.000678,0.0,0.603952,5.71133,0.0
2.043693,-0.648161,0.0,0.0,0.0,-0.002754,0.999996,0.000678,0.0,0.603952,5.71133,0.0
2.232278,-0.649313,0.0,0.0,0.0,-0.002754,0.999996,0.000585,0.0,0.602764,5.753103,0.0
2.28876,-0.649638,0.0,0.0,0.0,-0.002693,0.999996,0.000585,0.0,0.602764,5.753103,0.0
2.28876,-0.649638,0.0,0.0,0.0,-0.002693,0.999996,0.000317,0.0,0.603303,5.793112,0.0
2.342166,-0.651643,0.0,0.0,0.0,-0.002647,0.999996,0.000317,0.0,0.603303,5.793112,0.0
2.370287,-0.651802,0.0,0.0,0.0,-0.00263,0.999997,0.000317,0.0,0.603303,5.793112,0.0
2.370287,-0.651802,0.0,0.0,0.0,-0.00263,0.999997,0.000317,0.0,0.603303,5.793112,0.0
2.397657,-0.651957,0.0,0.0,0.0,-0.002614,0.999997,0.000317,0.0,0.603303,5.793112,0.0
2.447175,-0.652238,0.0,0.0,0.0,-0.002585,0.999997,0.000317,0.0,0.603303,5.793112,0.0
2.452272,-0.652266,0.0,0.0,0.0,-0.002581,0.999997,0.000642,0.0,0.603898,5.825923,0.0
2.559311,-0.653085,0.0,0.0,0.0,-0.002738,0.999996,0.000442,0.0,0.603553,5.844966,0.0
2.736847,-0.653997,0.0,0.0,0.0,-0.002772,0.999996,0.000442,0.0,0.603553,5.844966,0.0
2.79071,-0.654292,0.0,0.0,0.0,-0.002768,0.999996,0.000442,0.0,0.603553,5.844966,0.0
2.923299,-0.678276,0.0,0.0,0.0,-0.007063,0.999975,0.000176,0.0,0.604518,5.922341,0.0
2.972193,-0.678967,0.0,0.0,0.0,-0.00706,0.999975,0.000176,0.0,0.604518,5.922341,0.0
2.97942,-0.679069,0.0,0.0,0.0,-0.00706,0.999975,0.000165,0.0,0.602982,5.922386,0.0
3.086759,-0.680738,0.0,0.0,0.0,-0.006989,0.999976,0.012479,0.0,0.606931,5.962643,0.0
3.151181,-0.68165,0.0,0.0,0.0,-0.006985,0.999976,0.012479,0.0,0.606931,5.962643,0.0
3.211302,-0.683023,0.0,0.0,0.0,-0.006914,0.999976,0.012423,0.0,0.603332,5.987591,0.0
3.268544,-0.683826,0.0,0.0,0.0,-0.006908,0.999976,0.012423,0.0,0.603332,5.987591,0.0
3.322778,-0.684586,0.0,0.0,0.0,-0.006902,0.999976,0.012413,0.0,0.603848,6.001601,0.0
3.32556,-0.684625,0.0,0.0,0.0,-0.006902,0.999976,0.012413,0.0,0.603848,6.001601,0.0
3.433939,-0.687111,0.0,0.0,0.0,-0.00735,0.999973,0.012852,0.0,0.603696,6.038258,0.0
3.503513,-0.688148,0.0,0.0,0.0,-0.007323,0.999973,0.012852,0.0,0.603696,6.038258,0.0
3.619707,-0.689554,0.0,0.0,0.0,-0.006507,0.999979,0.013702,0.0,0.607019,6.076045,0.0
3.67638,-0.690485,0.0,0.0,0.0,-0.006351,0.99998,0.013565,0.0,0.602572,6.076089,0.0
3.677841,-0.690509,0.0,0.0,0.0,-0.006346,0.99998,0.013565,0.0,0.602572,6.076089,0.0
3.76022,-0.688107,0.0,0.0,0.0,-0.004273,0.999991,0.013565,0.0,0.602572,6.076089,0.0
3.795656,-0.688657,0.0,0.0,0.0,-0.004065,0.999992,0.013565,0.0,0.602572,6.076089,0.0
4.218524,-0.69212,0.0,0.0,0.0,0.000402,1.0,0.007942,0.0,0.603956,6.171654,0.0
4.258824,-0.692432,0.0,0.0,0.0,0.000631,1.0,0.007539,0.0,0.601937,6.183629,0.0
4.334566,-0.692719,0.0,0.0,0.0,0.001283,0.999999,0.005893,0.0,0.603658,6.218796,0.0
4.403897,-0.692982,0.0,0.0,0.0,0.00188,0.999998,0.005893,0.0,0.603658,6.218796,0.0
4.452338,-0.693676,0.0,0.0,0.0,0.001861,0.999998,0.005012,0.0,0.602113,6.241073,0.0
4.49324,-0.693683,0.0,0.0,0.0,0.002165,0.999998,0.005012,0.0,0.602113,6.241073,0.0
4.515725,-0.691136,0.0,0.0,0.0,0.002533,0.999997,0.005012,0.0,0.602113,6.241073,0.0
4.515725,-0.691136,0.0,0.0,0.0,0.002533,0.999997,0.003231,0.0,0.607228,6.275201,0.0
4.727964,-0.690516,0.0,0.0,0.0,0.002808,0.999996,0.003231,0.0,0.607228,6.275201,0.0
4.804594,-0.69075,0.0,0.0,0.0,0.002614,0.999997,0.002717,0.0,0.603201,6.314048,0.0
4.850581,-0.690566,0.0,0.0,0.0,0.002788,0.999996,0.002717,0.0,0.603201,6.314048,0.0
4.889842,-0.69041,0.0,0.0,0.0,0.002935,0.999996,0.002709,0.0,0.601798,6.336156,0.0
4.889842,-0.69041,0.0,0.0,0.0,0.002935,0.999996,0.00256,0.0,0.602114,6.343188,0.0
5.141558,-0.690787,0.0,0.0,0.0,0.003148,0.999995,0.00256,0.0,0.602114,6.343188,0.0
5.184882,-0.689835,0.0,0.0,0.0,0.002863,0.999996,0.002524,0.0,0.60049,6.34322,0.0
5.230319,-0.689584,0.0,0.0,0.0,0.002927,0.999996,0.002844,0.0,0.6029,6.375914,0.0
5.403983,-0.69257,0.0,0.0,0.0,0.002784,0.999996,0.002689,0.0,0.601658,6.402682,0.0
5.44956,-0.69232,0.0,0.0,0.0,0.002824,0.999996,0.004046,0.0,0.602502,6.43209,0.0
5.514357,-0.691963,0.0,0.0,0.0,0.002881,0.999996,0.004046,0.0,0.602502,6.43209,0.0
5.514357,-0.691963,0.0,0.0,0.0,0.002881,0.999996,0.004045,0.0,0.601157,6.439747,0.0
5.569073,-0.692497,0.0,0.0,0.0,0.002777,0.999996,0.004045,0.0,0.601157,6.439747,0.0
5.592118,-0.692374,0.0,0.0,0.0,0.002792,0.999996,0.004045,0.0,0.601157,6.439747,0.0
5.592118,-0.692374,0.0,0.0,0.0,0.002792,0.999996,0.004045,0.0,0.601157,6.439747,0.0
5.641166,-0.692112,0.0,0.0,0.0,0.002826,0.999996,0.004045,0.0,0.601157,6.439747,0.0
5.710071,-0.691744,0.0,0.0,0.0,0.002873,0.999996,0.004045,0.0,0.601157,6.439747,0.0
5.765728,-0.690612,0.0,0.0,0.0,0.003039,0.999995,0.004538,0.0,0.600885,6.463371,0.0
5.787167,-0.6905,0.0,0.0,0.0,0.003058,0.999995,0.004774,0.0,0.604712,6.482466,0.0
5.837313,-0.690239,0.0,0.0,0.0,0.003102,0.999995,0.004774,0.0,0.604712,6.482466,0.0
5.890027,-0.689964,0.0,0.0,0.0,0.003148,0.999995,0.004543,0.0,0.601813,6.491352,0.0
5.890815,-0.690631,0.0,0.0,0.0,0.003205,0.999995,0.004543,0.0,0.601813,6.491352,0.0
5.997157,-0.690964,0.0,0.0,0.0,0.003446,0.999994,0.004543,0.0,0.601813,6.491352,0.0
6.015093,-0.690862,0.0,0.0,0.0,0.003468,0.999994,0.005011,0.0,0.601005,6.510851,0.0
6.116697,-0.690288,0.0,0.0,0.0,0.003594,0.999994,0.005011,0.0,0.601005,6.510851,0.0
6.222788,-0.690192,0.0,0.0,0.0,0.004217,0.999991,0.005577,0.0,0.602973,6.529854,0.0
6.255961,-0.689994,0.0,0.0,0.0,0.004277,0.999991,0.005939,0.0,0.600304,6.545265,0.0
6.28868,-0.689798,0.0,0.0,0.0,0.004337,0.999991,0.005939,0.0,0.600304,6.545265,0.0
6.422926,-0.687939,0.0,0.0,0.0,0.004776,0.999989,0.006153,0.0,0.601568,6.560073,0.0
6.492546,-0.68743,0.0,0.0,0.0,0.004935,0.999988,0.006153,0.0,0.601568,6.560073,0.0
6.615112,-0.687437,0.0,0.0,0.0,0.005289,0.999986,0.007083,0.0,0.599609,6.59518,0.0
6.68612,-0.686837,0.0,0.0,0.0,0.005475,0.999985,0.007083,0.0,0.599609,6.59518,0.0
6.748365,-0.686992,0.0,0.0,0.0,0.005787,0.999983,0.007083,0.0,0.599609,6.59518,0.0
6.778301,-0.686717,0.0,0.0,0.0,0.005874,0.999983,0.008029,0.0,0.599291,6.609543,0.0
6.807461,-0.686449,0.0,0.0,0.0,0.005958,0.999982,0.008029,0.0,0.599291,6.609543,0.0
6.807461,-0.686449,0.0,0.0,0.0,0.005958,0.999982,0.009419,0.0,0.599282,6.629273,0.0
6.807461,-0.686449,0.0,0.0,0.0,0.005958,0.999982,0.009419,0.0,0.599989,6.629272,0.0
7.008497,-0.683791,0.0,0.0,0.0,0.006549,0.999979,0.01091,0.0,0.599249,6.645508,0.0
7.175836,-0.682184,0.0,0.0,0.0,0.00729,0.999973,0.012387,0.0,0.597518,6.656919,0.0
7.225394,-0.681613,0.0,0.0,0.0,0.007456,0.999972,0.012387,0.0,0.597518,6.656919,0.0
7.225394,-0.681613,0.0,0.0,0.0,0.007456,0.999972,0.012387,0.0,0.597686,6.656919,0.0
7.551787,-0.680945,0.0,0.0,0.0,0.009052,0.999959,0.012882,0.0,0.597159,6.659544,0.0
7.574856,-0.680612,0.0,0.0,0.0,0.009154,0.999958,0.012882,0.0,0.597159,6.659544,0.0
7.699448,-0.678324,0.0,0.0,0.0,0.010092,0.999949,0.017705,0.0,0.594783,6.659424,0.0
7.768212,-0.677222,0.0,0.0,0.0,0.010453,0.999945,0.017705,0.0,0.594783,6.659424,0.0
7.825934,-0.676297,0.0,0.0,0.0,0.010756,0.999942,0.018457,0.0,0.594924,6.65236,0.0
7.910482,-0.674941,0.0,0.0,0.0,0.011199,0.999937,0.018457,0.0,0.594924,6.65236,0.0
7.99762,-0.672913,0.0,0.0,0.0,0.012027,0.999928,0.020819,0.0,0.588836,6.572672,0.0
8.116262,-0.670714,0.0,0.0,0.0,0.012746,0.999919,0.020819,0.0,0.588836,6.572672,0.0
8.118905,-0.670665,0.0,0.0,0.0,0.012762,0.999919,0.023168,0.0,0.58182,6.449921,0.0
8.209251,-0.667421,0.0,0.0,0.0,0.013795,0.999905,0.025345,0.0,0.566572,6.364285,0.0
8.327674,-0.66493,0.0,0.0,0.0,0.014617,0.999893,0.025345,0.0,0.566572,6.364285,0.0
8.463834,-0.662006,0.0,0.0,0.0,0.016304,0.999867,0.026185,0.0,0.570823,6.301075,0.0
8.525604,-0.660517,0.0,0.0,0.0,0.016811,0.999859,0.028449,0.0,0.572281,6.218458,0.0
8.534465,-0.660303,0.0,0.0,0.0,0.016884,0.999857,0.028449,0.0,0.572281,6.218458,0.0
8.752343,-0.652631,0.0,0.0,0.0,0.019802,0.999804,0.029543,0.0,0.566183,6.163195,0.0
8.817821,-0.650084,0.0,0.0,0.0,0.021053,0.999778,0.032134,0.0,0.570307,6.077346,0.0
8.851154,-0.649013,0.0,0.0,0.0,0.021434,0.99977,0.032134,0.0,0.570307,6.077346,0.0
8.88869,-0.647807,0.0,0.0,0.0,0.021863,0.999761,0.033973,0.0,0.55,5.981616,0.0
8.88869,-0.647807,0.0,0.0,0.0,0.021863,0.999761,0.038313,0.0,0.55,5.838421,0.0
9.054915,-0.641357,0.0,0.0,0.0,0.024644,0.999696,0.038313,0.0,0.55,5.838421,0.0
9.054915,-0.641357,0.0,0.0,0.0,0.024644,0.999696,0.040861,0.0,0.554219,5.746357,0.0
9.112154,-0.639232,0.0,0.0,0.0,0.025376,0.999678,0.040861,0.0,0.554219,5.746357,0.0
9.182516,-0.63662,0.0,0.0,0.0,0.026277,0.999655,0.040861,0.0,0.554219,5.746357,0.0
9.184173,-0.636558,0.0,0.0,0.0,0.026298,0.999654,0.040861,0.0,0.554219,5.746357,0.0
9.285892,-0.632628,0.0,0.0,0.0,0.028151,0.999604,0.043102,0.0,0.562627,5.689675,0.0
9.316747,-0.634769,0.0,0.0,0.0,0.02877,0.999586,0.043102,0.0,0.562627,5.689675,0.0
9.389209,-0.631618,0.0,0.0,0.0,0.029777,0.999557,0.043102,0.0,0.562627,5.689675,0.0
9.462757,-0.627397,0.0,0.0,0.0,0.031671,0.999498,0.047506,0.0,0.55,5.574476,0.0
9.489021,-0.626097,0.0,0.0,0.0,0.032071,0.999486,0.051393,0.0,0.55,5.50668,0.0
9.540053,-0.623571,0.0,0.0,0.0,0.032847,0.99946,0.051393,0.0,0.55,5.50668,0.0
9.608002,-0.620208,0.0,0.0,0.0,0.03388,0.999426,0.051393,0.0,0.55,5.50668,0.0
9.754199,-0.6084,0.0,0.0,0.0,0.036824,0.999322,0.052628,0.0,0.55,5.45806,0.0
9.845104,-0.603248,0.0,0.0,0.0,0.03836,0.999264,0.057483,0.0,0.550397,5.359393,0.0
9.891768,-0.597758,0.0,0.0,0.0,0.040423,0.999183,0.064623,0.0,0.55,5.206743,0.0
9.978419,-0.59222,0.0,0.0,0.0,0.042073,0.999115,0.064623,0.0,0.55,5.206743,0.0
10.054476,-0.587359,0.0,0.0,0.0,0.043521,0.999053,0.064255,0.0,0.552688,5.175776,0.0
10.04786,-0.588655,0.0,0.0,0.0,0.043586,0.99905,0.064255,0.0,0.552688,5.175776,0.0
10.191644,-0.579051,0.0,0.0,0.0,0.048234,0.998836,0.067977,0.0,0.55,5.119251,0.0
10.191644,-0.579051,0.0,0.0,0.0,0.048234,0.998836,0.07555,0.0,0.55,4.979484,0.0
10.418587,-0.556568,0.0,0.0,0.0,0.054866,0.998494,0.07555,0.0,0.55,4.979484,0.0
10.466698,-0.552562,0.0,0.0,0.0,0.056058,0.998427,0.07555,0.0,0.55,4.979489,0.0
10.498492,-0.549914,0.0,0.0,0.0,0.056846,0.998383,0.07555,0.0,0.55,4.979489,0.0
10.498492,-0.549914,0.0,0.0,0.0,0.056846,0.998383,0.083471,0.0,0.55,4.830091,0.0
10.592271,-0.539943,0.0,0.0,0.0,0.060934,0.998142,0.083471,0.0,0.55,4.830091,0.0
10.650304,-0.534421,0.0,0.0,0.0,0.062544,0.998042,0.083471,0.0,0.55,4.830091,0.0
10.735006,-0.52636,0.0,0.0,0.0,0.064894,0.997892,0.083471,0.0,0.55,4.830091,0.0
10.790194,-0.518483,0.0,0.0,0.0,0.067458,0.997722,0.089704,0.0,0.55,4.715731,0.0
10.874931,-0.510357,0.0,0.0,0.0,0.070258,0.997529,0.089704,0.0,0.55,4.715731,0.0
10.93976,-0.503277,0.0,0.0,0.0,0.072209,0.99739,0.098841,0.0,0.55,4.585069,0.0
11.091016,-0.481164,0.0,0.0,0.0,0.077926,0.996959,0.098841,0.0,0.55,4.585069,0.0
11.127158,-0.476709,0.0,0.0,0.0,0.079098,0.996867,0.1074,0.0,0.55,4.482955,0.0
11.171473,-0.471247,0.0,0.0,0.0,0.080534,0.996752,0.1074,0.0,0.55,4.482955,0.0
11.280011,-0.453806,0.0,0.0,0.0,0.086731,0.996232,0.119742,0.0,0.55,4.332292,0.0
11.32435,-0.447703,0.0,0.0,0.0,0.088297,0.996094,0.119742,0.0,0.55,4.332292,0.0
11.390218,-0.438638,0.0,0.0,0.0,0.090623,0.995885,0.119742,0.0,0.55,4.332292,0.0
11.390218,-0.438638,0.0,0.0,0.0,0.090623,0.995885,0.130879,0.0,0.55,4.185809,0.0
11.54626,-0.408772,0.0,0.0,0.0,0.097765,0.99521,0.130879,0.0,0.55,4.185809,0.0
11.689033,-0.384448,0.0,0.0,0.0,0.107232,0.994234,0.133326,0.0,0.55,4.118945,0.0
11.720204,-0.379065,0.0,0.0,0.0,0.108599,0.994086,0.133326,0.0,0.55,4.118945,0.0
11.775256,-0.36956,0.0,0.0,0.0,0.111013,0.993819,0.133326,0.0,0.55,4.118945,0.0
11.864392,-0.349401,0.0,0.0,0.0,0.116939,0.993139,0.137635,0.0,0.486806,4.080674,0.0
11.917455,-0.338917,0.0,0.0,0.0,0.119554,0.992828,0.137635,0.0,0.486806,4.080674,0.0
11.942638,-0.332207,0.0,0.0,0.0,0.121061,0.992645,0.149452,0.0,0.30737,3.925665,0.0
12.003073,-0.320252,0.0,0.0,0.0,0.124038,0.992277,0.149452,0.0,0.30737,3.925665,0.0
12.114242,-0.298261,0.0,0.0,0.0,0.129512,0.991578,0.149452,0.0,0.30737,3.925665,0.0
12.153519,-0.284674,0.0,0.0,0.0,0.134596,0.990901,0.158559,0.0,0.12856,3.811482,0.0
12.231006,-0.267423,0.0,0.0,0.0,0.138784,0.990323,0.171601,0.0,-0.02144,3.691194,0.0
12.294865,-0.253207,0.0,0.0,0.0,0.142234,0.989833,0.171601,0.0,-0.02144,3.691194,0.0
12.427805,-0.207626,0.0,0.0,0.0,0.150964,0.988539,0.170916,0.0,-0.229059,3.665982,0.0
12.451696,-0.20161,0.0,0.0,0.0,0.152345,0.988327,0.182665,0.0,-0.398229,3.565764,0.0
12.521589,-0.184011,0.0,0.0,0.0,0.156381,0.987697,0.182665,0.0,-0.398229,3.565764,0.0
12.527111,-0.182621,0.0,0.0,0.0,0.1567,0.987646,0.182665,0.0,-0.398229,3.565764,0.0
12.581261,-0.158348,0.0,0.0,0.0,0.161991,0.986792,0.189917,0.0,-0.563072,3.471811,0.0
12.667781,-0.133945,0.0,0.0,0.0,0.167385,0.985892,0.189917,0.0,-0.563072,3.471811,0.0
12.747097,-0.108279,0.0,0.0,0.0,0.172567,0.984998,0.189917,0.0,-0.563072,3.471811,0.0
12.747097,-0.108279,0.0,0.0,0.0,0.172567,0.984998,0.209775,0.0,-0.877292,3.300057,0.0
12.882716,-0.067857,0.0,0.0,0.0,0.185741,0.982599,0.209775,0.0,-0.877292,3.300057,0.0
13.022858,-0.018269,0.0,0.0,0.0,0.197842,0.980234,0.227127,0.0,-0.957012,3.146605,0.0
13.109849,0.01211,0.0,0.0,0.0,0.204231,0.978923,0.227127,0.0,-0.957012,3.146605,0.0
13.140702,0.026182,0.0,0.0,0.0,0.206741,0.978396,0.235492,0.0,-0.959131,3.081259,0.0
13.183275,0.041063,0.0,0.0,0.0,0.209863,0.977731,0.235492,0.0,-0.959131,3.081259,0.0
13.234906,0.065431,0.0,0.0,0.0,0.21633,0.97632,0.235492,0.0,-0.959131,3.081259,0.0
13.291301,0.087326,0.0,0.0,0.0,0.220846,0.975309,0.255812,0.0,-0.957765,3.041285,0.0
13.315575,0.096751,0.0,0.0,0.0,0.222788,0.974867,0.255812,0.0,-0.957765,3.041285,0.0
13.426966,0.150339,0.0,0.0,0.0,0.236447,0.971644,0.272677,0.0,-0.942911,3.01322,0.0
13.515939,0.188634,0.0,0.0,0.0,0.244314,0.969696,0.272677,0.0,-0.942911,3.01322,0.0
13.56231,0.208593,0.0,0.0,0.0,0.248408,0.968655,0.272677,0.0,-0.956296,3.01322,0.0
13.635158,0.239948,0.0,0.0,0.0,0.254831,0.966986,0.272677,0.0,-0.956296,3.01322,0.0
13.669446,0.267261,0.0,0.0,0.0,0.26286,0.964834,0.288362,0.0,-0.951276,2.984212,0.0
13.669446,0.267261,0.0,0.0,0.0,0.26286,0.964834,0.310639,0.0,-0.949765,2.967958,0.0
13.791474,0.328743,0.0,0.0,0.0,0.275224,0.96138,0.310639,0.0,-0.949765,2.967958,0.0
13.791474,0.328743,0.0,0.0,0.0,0.275224,0.96138,0.310639,0.0,-0.944979,2.967958,0.0
14.001232,0.460276,0.0,0.0,0.0,0.310937,0.950431,0.319185,0.0,-0.939274,2.960306,0.0
14.037142,0.481697,0.0,0.0,0.0,0.315543,0.948911,0.320227,0.0,-0.941628,2.958664,0.0
14.058966,0.494714,0.0,0.0,0.0,0.318338,0.947977,0.320227,0.0,-0.941628,2.958664,0.0
14.154041,0.564297,0.0,0.0,0.0,0.336444,0.941703,0.328059,0.0,-0.93948,2.966214,0.0
14.220773,0.608755,0.0,0.0,0.0,0.345961,0.938249,0.343602,0.0,-0.936342,2.977577,0.0
14.278901,0.651336,0.0,0.0,0.0,0.354583,0.935025,0.343602,0.0,-0.936342,2.977577,0.0
